date,location_key,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,wspd,wpgt,pres,humidity,solar_radiation,flood_event,nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,nasa_pres
2023-04-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.8,13.8,25.5,8.7,8.2,7.2,1013.7,66.33,18.86,0,18.8,13.8,25.5,8.7,8.2,7.2,1013.7
2023-04-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.4,10.6,24.7,16.0,3.9,9.396,1017.4,79.71,15.05,0,16.4,10.6,24.7,16.0,3.9,9.396,1017.4
2023-04-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.4,11.4,15.8,62.8,2.5,9.432,1016.4,89.28,11.03,0,12.4,11.4,15.8,62.8,2.5,9.432,1016.4
2023-04-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.3,14.5,18.7,43.7,8.2,6.696000000000001,1014.1,83.01,13.31,0,16.3,14.5,18.7,43.7,8.2,6.696000000000001,1014.1
2023-04-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.8,12.6,16.5,17.6,5.7,8.352,1011.1,83.9,13.17,0,14.8,12.6,16.5,17.6,5.7,8.352,1011.1
2023-04-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.8,8.4,15.7,23.6,2.9,12.096,1013.0,88.33,11.48,0,11.8,8.4,15.7,23.6,2.9,12.096,1013.0
2023-04-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.0,10.8,18.0,9.0,6.6,10.332,1008.3,76.59,19.97,0,14.0,10.8,18.0,9.0,6.6,10.332,1008.3
2023-04-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.8,7.2,18.7,13.5,3.9,9.864,1010.0,77.68,8.65,0,10.8,7.2,18.7,13.5,3.9,9.864,1010.0
2023-04-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.9,9.4,18.7,19.9,7.2,10.152,1010.3,68.97,23.35,0,13.9,9.4,18.7,19.9,7.2,10.152,1010.3
2023-04-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.7,3.8,17.7,7.6,3.0,12.420000000000002,1012.1,69.72,21.87,0,10.7,3.8,17.7,7.6,3.0,12.420000000000002,1012.1
2023-04-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.9,8.6,22.6,0.0,6.5,7.920000000000001,1010.5,52.65,27.05,0,15.9,8.6,22.6,0.0,6.5,7.920000000000001,1010.5
2023-04-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.1,2.8,25.8,0.0,4.1,10.512,1012.7,51.5,29.36,0,13.1,2.8,25.8,0.0,4.1,10.512,1012.7
2023-04-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.5,11.1,25.3,0.0,6.7,9.612,1010.5,42.16,28.93,0,18.5,11.1,25.3,0.0,6.7,9.612,1010.5
2023-04-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.3,6.9,27.7,0.0,4.4,9.504,1013.2,43.93,29.39,0,16.3,6.9,27.7,0.0,4.4,9.504,1013.2
2023-04-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.7,13.5,26.3,0.0,7.0,11.952,1012.6,44.71,27.82,0,19.7,13.5,26.3,0.0,7.0,11.952,1012.6
2023-04-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.9,7.8,27.8,0.0,4.1,10.872,1015.6,50.13,28.11,0,16.9,7.8,27.8,0.0,4.1,10.872,1015.6
2023-04-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.5,9.1,26.9,3.1,4.2,12.312,1018.0,63.19,20.79,0,16.5,9.1,26.9,3.1,4.2,12.312,1018.0
2023-04-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.8,13.8,24.7,1.5,6.8,12.708,1014.4,57.47,25.34,0,18.8,13.8,24.7,1.5,6.8,12.708,1014.4
2023-04-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.7,8.6,21.7,6.2,3.5,9.684,1015.6,76.52,16.73,0,14.7,8.6,21.7,6.2,3.5,9.684,1015.6
2023-04-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.8,13.5,23.6,0.8,7.0,8.388,1012.3,68.89,22.48,0,17.8,13.5,23.6,0.8,7.0,8.388,1012.3
2023-04-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.4,12.6,21.7,3.1,9.0,11.592,1013.7,72.81,21.73,0,16.4,12.6,21.7,3.1,9.0,11.592,1013.7
2023-04-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.1,9.2,21.9,9.0,3.9,13.14,1016.6,81.6,21.75,0,14.1,9.2,21.9,9.0,3.9,13.14,1016.6
2023-04-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.5,12.1,22.6,0.8,7.7,9.108,1014.6,77.99,19.7,0,17.5,12.1,22.6,0.8,7.7,9.108,1014.6
2023-04-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.9,6.9,21.9,6.5,3.5,12.888,1017.3,80.76,20.82,0,13.9,6.9,21.9,6.5,3.5,12.888,1017.3
2023-04-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.3,12.1,25.7,0.0,6.6,10.404,1010.6,60.01,27.11,0,19.3,12.1,25.7,0.0,6.6,10.404,1010.6
2023-04-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.5,9.0,25.8,0.7,3.8,11.88,1014.2,63.95,26.96,0,16.5,9.0,25.8,0.7,3.8,11.88,1014.2
2023-04-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.6,10.8,24.7,0.9,3.9,9.252,1012.0,61.76,24.88,0,16.6,10.8,24.7,0.9,3.9,9.252,1012.0
2023-04-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.5,13.6,26.2,0.5,6.3,10.332,1008.5,58.5,25.29,0,19.5,13.6,26.2,0.5,6.3,10.332,1008.5
2023-05-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.4,14.4,21.7,1.2,5.7,10.476,1009.7,76.49,14.64,0,17.4,14.4,21.7,1.2,5.7,10.476,1009.7
2023-05-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.3,11.3,22.7,6.6,2.8,10.224,1012.1,72.64,20.06,0,15.3,11.3,22.7,6.6,2.8,10.224,1012.1
2023-05-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.0,13.8,19.7,20.8,5.1,8.676,1012.4,92.2,15.09,0,16.0,13.8,19.7,20.8,5.1,8.676,1012.4
2023-05-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.0,11.3,22.7,10.0,2.5,7.596,1013.8,78.12,18.37,0,15.0,11.3,22.7,10.0,2.5,7.596,1013.8
2023-05-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.5,12.4,21.4,1.8,4.7,13.644,1013.5,72.83,22.43,0,16.5,12.4,21.4,1.8,4.7,13.644,1013.5
2023-05-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.6,8.6,25.7,0.6,3.4,10.8,1015.1,65.35,25.88,0,16.6,8.6,25.7,0.6,3.4,10.8,1015.1
2023-05-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.2,12.6,20.1,4.9,5.9,10.872,1014.1,84.34,11.98,0,16.2,12.6,20.1,4.9,5.9,10.872,1014.1
2023-05-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.4,10.8,22.2,6.5,2.7,11.556,1016.1,69.94,21.31,0,15.4,10.8,22.2,6.5,2.7,11.556,1016.1
2023-05-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.2,8.2,25.7,1.8,3.9,10.8,1014.3,71.1,25.15,0,16.2,8.2,25.7,1.8,3.9,10.8,1014.3
2023-05-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.9,12.1,22.4,2.2,5.4,9.792000000000002,1011.6,79.64,25.6,0,17.9,12.1,22.4,2.2,5.4,9.792000000000002,1011.6
2023-05-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.7,10.8,18.7,13.6,4.2,14.4,1013.6,83.56,13.36,0,13.7,10.8,18.7,13.6,4.2,14.4,1013.6
2023-05-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.4,12.9,20.8,4.6,7.2,14.688,1010.5,84.18,22.82,0,16.4,12.9,20.8,4.6,7.2,14.688,1010.5
2023-05-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.2,11.6,20.2,2.5,7.8,11.16,1010.7,66.6,16.9,0,15.2,11.6,20.2,2.5,7.8,11.16,1010.7
2023-05-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.9,7.5,17.7,9.5,4.8,12.6,1013.5,71.85,9.47,0,10.9,7.5,17.7,9.5,4.8,12.6,1013.5
2023-05-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.5,10.4,19.8,1.7,5.9,9.396,1010.4,60.6,23.61,0,15.5,10.4,19.8,1.7,5.9,9.396,1010.4
2023-05-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.7,6.1,20.7,1.1,4.0,8.46,1012.1,56.48,18.23,0,12.7,6.1,20.7,1.1,4.0,8.46,1012.1
2023-05-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.0,11.0,24.6,0.0,6.7,9.756,1012.8,57.77,28.74,0,18.0,11.0,24.6,0.0,6.7,9.756,1012.8
2023-05-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.9,6.6,24.7,0.0,3.9,9.54,1015.3,55.22,30.24,0,14.9,6.6,24.7,0.0,3.9,9.54,1015.3
2023-05-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.3,7.4,27.7,0.0,5.1,10.584,1014.4,43.78,30.47,0,17.3,7.4,27.7,0.0,5.1,10.584,1014.4
2023-05-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.5,12.4,28.2,0.0,7.5,9.072,1010.8,46.17,30.03,0,20.5,12.4,28.2,0.0,7.5,9.072,1010.8
2023-05-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.1,13.9,29.6,0.0,6.8,11.304,1011.0,41.23,24.19,0,22.1,13.9,29.6,0.0,6.8,11.304,1011.0
2023-05-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.7,9.4,29.4,0.0,4.5,11.34,1015.3,43.75,26.92,0,18.7,9.4,29.4,0.0,4.5,11.34,1015.3
2023-05-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.8,16.1,30.0,0.0,7.3,11.52,1010.1,56.96,27.53,0,22.8,16.1,30.0,0.0,7.3,11.52,1010.1
2023-05-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.4,9.2,30.7,0.6,4.1,10.476,1014.7,61.71,27.99,0,20.4,9.2,30.7,0.6,4.1,10.476,1014.7
2023-05-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.5,16.6,27.8,0.9,9.1,14.112,1011.0,69.97,24.86,0,21.5,16.6,27.8,0.9,9.1,14.112,1011.0
2023-05-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.4,13.7,27.7,7.0,5.0,8.388,1015.4,63.19,17.76,0,19.4,13.7,27.7,7.0,5.0,8.388,1015.4
2023-05-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.4,16.0,27.8,0.0,7.4,5.472,1008.4,60.75,26.77,0,21.4,16.0,27.8,0.0,7.4,5.472,1008.4
2023-05-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.6,11.5,26.8,4.3,3.9,10.908,1012.8,55.16,22.07,0,17.6,11.5,26.8,4.3,3.9,10.908,1012.8
2023-05-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.1,14.6,29.2,0.0,6.5,8.46,1006.7,53.41,28.56,0,22.1,14.6,29.2,0.0,6.5,8.46,1006.7
2023-05-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.7,9.4,28.7,1.3,3.9,11.484,1011.1,58.32,27.98,0,18.7,9.4,28.7,1.3,3.9,11.484,1011.1
2023-05-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.7,10.7,27.7,4.4,3.5,6.732,1013.3,70.72,10.78,0,18.7,10.7,27.7,4.4,3.5,6.732,1013.3
2023-05-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.6,16.6,27.5,0.3,7.6,7.164,1009.1,66.26,20.29,0,21.6,16.6,27.5,0.3,7.6,7.164,1009.1
2023-05-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.7,10.3,30.0,2.5,4.3,9.972,1014.0,64.59,24.24,0,19.7,10.3,30.0,2.5,4.3,9.972,1014.0
2023-05-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.6,16.5,29.3,0.0,6.0,11.628,1009.5,58.79,25.96,0,22.6,16.5,29.3,0.0,6.0,11.628,1009.5
2023-05-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.9,16.8,24.8,2.6,6.0,9.54,1014.0,67.83,19.84,0,20.9,16.8,24.8,2.6,6.0,9.54,1014.0
2023-05-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.5,12.9,24.4,6.9,4.6,10.404,1018.1,76.63,22.11,0,16.5,12.9,24.4,6.9,4.6,10.404,1018.1
2023-05-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.6,14.9,28.0,0.0,6.7,10.512,1010.2,49.31,29.42,0,21.6,14.9,28.0,0.0,6.7,10.512,1010.2
2023-05-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.5,11.8,28.7,0.7,4.8,8.784,1013.3,50.36,27.65,0,19.5,11.8,28.7,0.7,4.8,8.784,1013.3
2023-05-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.5,16.6,30.7,0.0,7.5,10.836,1007.9,42.73,30.37,0,23.5,16.6,30.7,0.0,7.5,10.836,1007.9
2023-05-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,21.0,11.4,31.1,0.0,5.2,11.448,1012.3,44.51,30.95,0,21.0,11.4,31.1,0.0,5.2,11.448,1012.3
2023-05-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.0,12.9,31.9,0.0,5.5,9.756,1013.3,48.03,29.76,0,22.0,12.9,31.9,0.0,5.5,9.756,1013.3
2023-05-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.0,17.5,32.3,0.0,7.2,9.072,1008.3,42.0,28.85,0,25.0,17.5,32.3,0.0,7.2,9.072,1008.3
2023-05-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.8,18.8,33.1,0.0,7.7,10.692,1008.7,51.61,28.68,0,25.8,18.8,33.1,0.0,7.7,10.692,1008.7
2023-05-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.5,13.7,32.1,2.6,5.8,8.064000000000002,1014.5,59.0,25.59,0,22.5,13.7,32.1,2.6,5.8,8.064000000000002,1014.5
2023-05-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.0,18.2,27.1,5.7,10.7,11.448,1011.8,72.02,10.94,0,22.0,18.2,27.1,5.7,10.7,11.448,1011.8
2023-05-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.4,15.1,24.1,16.4,6.8,9.108,1016.3,80.64,7.99,0,19.4,15.1,24.1,16.4,6.8,9.108,1016.3
2023-05-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.8,16.2,25.6,1.3,6.4,10.08,1008.7,66.81,22.55,0,20.8,16.2,25.6,1.3,6.4,10.08,1008.7
2023-05-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.9,14.6,27.7,6.3,4.9,8.748000000000001,1012.0,64.51,24.03,0,19.9,14.6,27.7,6.3,4.9,8.748000000000001,1012.0
2023-05-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.8,16.6,25.9,1.2,6.3,10.908,1007.6,68.12,22.95,0,20.8,16.6,25.9,1.2,6.3,10.908,1007.6
2023-05-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.0,14.1,25.7,3.7,5.9,9.504,1010.6,57.03,21.3,0,20.0,14.1,25.7,3.7,5.9,9.504,1010.6
2023-05-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.0,14.6,20.9,3.2,6.7,15.444,1009.9,70.22,16.49,0,18.0,14.6,20.9,3.2,6.7,15.444,1009.9
2023-05-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.6,12.4,20.7,5.5,5.0,8.28,1012.2,67.4,22.08,0,15.6,12.4,20.7,5.5,5.0,8.28,1012.2
2023-05-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.5,9.9,26.7,0.7,5.2,12.492,1012.2,51.37,31.5,0,17.5,9.9,26.7,0.7,5.2,12.492,1012.2
2023-05-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.3,12.9,26.8,0.0,6.8,11.988,1009.2,52.65,29.23,0,20.3,12.9,26.8,0.0,6.8,11.988,1009.2
2023-05-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.2,15.2,28.2,0.0,6.1,10.26,1009.9,54.0,28.52,0,22.2,15.2,28.2,0.0,6.1,10.26,1009.9
2023-05-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.3,11.9,27.7,0.9,5.0,11.844,1014.1,54.67,27.68,0,19.3,11.9,27.7,0.9,5.0,11.844,1014.1
2023-05-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.3,17.3,26.2,0.2,6.4,9.972,1012.0,73.62,9.5,0,21.3,17.3,26.2,0.2,6.4,9.972,1012.0
2023-05-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.1,13.0,24.7,0.1,5.7,5.904,1016.0,70.08,15.11,0,18.1,13.0,24.7,0.1,5.7,5.904,1016.0
2023-05-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.2,16.5,24.8,6.4,6.1,8.172,1012.6,84.11,13.28,0,20.2,16.5,24.8,6.4,6.1,8.172,1012.6
2023-05-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.3,13.7,22.7,8.9,3.4,8.244,1015.9,76.51,8.77,0,17.3,13.7,22.7,8.9,3.4,8.244,1015.9
2023-05-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.7,16.1,19.8,6.1,5.9,8.424,1010.6,80.27,11.13,0,17.7,16.1,19.8,6.1,5.9,8.424,1010.6
2023-05-31,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.9,12.5,19.7,11.0,2.3,6.876,1013.3,82.37,11.47,0,15.9,12.5,19.7,11.0,2.3,6.876,1013.3
2023-06-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.4,12.5,18.7,7.8,2.5,4.212,1012.8,78.85,16.2,0,15.4,12.5,18.7,7.8,2.5,4.212,1012.8
2023-06-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.6,14.8,20.9,14.2,4.2,5.22,1010.5,84.41,10.61,0,17.6,14.8,20.9,14.2,4.2,5.22,1010.5
2023-06-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.0,13.5,25.2,0.0,5.7,14.436,1009.1,64.98,27.58,0,20.0,13.5,25.2,0.0,5.7,14.436,1009.1
2023-06-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.6,9.1,26.1,2.9,3.1,8.676,1011.9,59.48,26.62,0,17.6,9.1,26.1,2.9,3.1,8.676,1011.9
2023-06-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.4,14.9,25.8,1.1,5.7,11.916,1009.9,64.58,27.86,0,20.4,14.9,25.8,1.1,5.7,11.916,1009.9
2023-06-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.8,12.4,26.4,3.3,3.6,9.54,1012.9,55.68,24.27,0,18.8,12.4,26.4,3.3,3.6,9.54,1012.9
2023-06-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.0,15.9,28.2,0.1,5.7,10.656,1009.8,58.85,27.59,0,22.0,15.9,28.2,0.1,5.7,10.656,1009.8
2023-06-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.5,13.5,28.6,1.0,2.9,10.98,1013.7,54.0,26.38,0,19.5,13.5,28.6,1.0,2.9,10.98,1013.7
2023-06-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.4,16.7,28.8,0.4,5.9,12.492,1007.6,65.13,27.22,0,22.4,16.7,28.8,0.4,5.9,12.492,1007.6
2023-06-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.3,12.9,30.3,0.9,4.4,8.1,1011.4,60.53,20.39,0,19.3,12.9,30.3,0.9,4.4,8.1,1011.4
2023-06-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.2,17.3,28.9,0.0,6.2,10.836,1007.2,54.16,29.53,0,23.2,17.3,28.9,0.0,6.2,10.836,1007.2
2023-06-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.6,11.6,28.9,1.3,3.8,8.64,1011.0,52.11,29.72,0,20.6,11.6,28.9,1.3,3.8,8.64,1011.0
2023-06-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.2,17.1,29.3,0.0,6.7,12.528,1007.4,58.55,26.88,0,23.2,17.1,29.3,0.0,6.7,12.528,1007.4
2023-06-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,21.7,14.6,30.7,0.1,3.8,10.224,1010.6,53.21,30.2,0,21.7,14.6,30.7,0.1,3.8,10.224,1010.6
2023-06-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.3,17.6,31.1,0.0,6.0,13.104,1006.6,55.93,29.82,0,24.3,17.6,31.1,0.0,6.0,13.104,1006.6
2023-06-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.6,14.6,30.7,0.0,5.1,9.792000000000002,1010.1,50.87,30.93,0,22.6,14.6,30.7,0.0,5.1,9.792000000000002,1010.1
2023-06-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.9,19.5,32.6,0.0,6.5,13.752,1003.0,50.26,29.64,0,25.9,19.5,32.6,0.0,6.5,13.752,1003.0
2023-06-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,24.4,16.7,33.0,0.0,3.6,8.964,1007.1,49.76,30.7,0,24.4,16.7,33.0,0.0,3.6,8.964,1007.1
2023-06-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,24.9,17.6,32.8,0.0,4.0,10.044,1006.2,56.83,25.03,0,24.9,17.6,32.8,0.0,4.0,10.044,1006.2
2023-06-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,26.6,20.6,34.4,0.0,6.5,12.420000000000002,1001.5,50.35,26.1,0,26.6,20.6,34.4,0.0,6.5,12.420000000000002,1001.5
2023-06-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,24.4,17.9,31.7,0.0,3.8,10.008,1006.8,64.19,23.02,0,24.4,17.9,31.7,0.0,3.8,10.008,1006.8
2023-06-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,26.1,21.0,31.3,0.0,6.0,12.672,1002.2,61.98,27.36,0,26.1,21.0,31.3,0.0,6.0,12.672,1002.2
2023-06-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.9,20.1,31.4,0.1,5.8,11.268,1002.4,64.34,27.08,0,25.9,20.1,31.4,0.1,5.8,11.268,1002.4
2023-06-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,23.8,17.7,32.7,1.6,3.9,11.952,1007.4,67.67,25.09,0,23.8,17.7,32.7,1.6,3.9,11.952,1007.4
2023-06-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,26.3,20.9,31.5,0.5,7.4,11.772,1002.7,63.91,28.64,0,26.3,20.9,31.5,0.5,7.4,11.772,1002.7
2023-06-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.8,14.7,30.7,2.1,3.9,10.584,1007.7,66.12,25.31,0,22.8,14.7,30.7,2.1,3.9,10.584,1007.7
2023-06-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,26.7,21.1,32.2,0.0,7.2,11.232,1001.9,67.25,28.37,0,26.7,21.1,32.2,0.0,7.2,11.232,1001.9
2023-06-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.6,16.4,31.4,2.0,4.7,12.096,1007.0,63.64,26.85,0,22.6,16.4,31.4,2.0,4.7,12.096,1007.0
2023-06-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.0,16.2,28.0,0.9,4.6,12.384,1008.0,59.78,25.75,0,22.0,16.2,28.0,0.9,4.6,12.384,1008.0
